song_id,title,release,artist_name,year,tag,duration,listeners,playcount,image_url_large,image_url_exlarge
SOFRNYM12AB01890FC,San Josse Car Muzak,Geri Reig Und Normalette Surprise,Der Plan,0,"['Hafen1', 'Untergrund-NDW', 'I want back to the 80s', 'i am machine', 'scare the kids']",176000,2293,4770,https://lastfm.freetls.fastly.net/i/u/174s/d575e0a26dc8f4c903dc04177198865d.png,https://lastfm.freetls.fastly.net/i/u/300x300/d575e0a26dc8f4c903dc04177198865d.png
SOOMXKS12A8C13EE8E,Que Malo Eres,Veneno Para El Corazón,Ana Belén,1994,[],204000,303,749,https://lastfm.freetls.fastly.net/i/u/174s/64561c2078374d39b1f7f14a5d9abaf1.png,https://lastfm.freetls.fastly.net/i/u/300x300/64561c2078374d39b1f7f14a5d9abaf1.png
SOIKXOL12A6D4F80D5,Dandy,Ultra Moderne Solitude,Alain Souchon,1988,"['french', 'beautiful', 'chanson francaise', 'Progressive', 'fip']",330000,5260,11309,https://lastfm.freetls.fastly.net/i/u/174s/9a0a06eb027247e0b11684ef462c57fd.png,https://lastfm.freetls.fastly.net/i/u/300x300/9a0a06eb027247e0b11684ef462c57fd.png
SOCAPGY12A8AE46ECF,The Mirror Phase,With Ghost,Damon And Naomi,2000,"['alternative', 'folk', 'dream pop', 'aces', 'indie']",279000,6665,18532,https://lastfm.freetls.fastly.net/i/u/174s/8a34fccbfbe74360b145fc8633f6bf09.png,https://lastfm.freetls.fastly.net/i/u/300x300/8a34fccbfbe74360b145fc8633f6bf09.png
SOMGUUJ12A8C13CF80,Vivir Bailando - Medley,Los Años 80/2,La Decada Prodigiosa,0,[],291000,118,214,https://lastfm.freetls.fastly.net/i/u/174s/179e554e2160af720d049ca00bd3ce3f.png,https://lastfm.freetls.fastly.net/i/u/300x300/179e554e2160af720d049ca00bd3ce3f.png
SOPWBUF12A8C134E0E,Single's The New Together,Discussions,Look See Proof,0,"['indie', 'british', 'alternative', 'mmm good', 'indie rock']",147000,31284,73802,https://lastfm.freetls.fastly.net/i/u/174s/a5e0e2f7018f418dc1b7472694ef0cac.png,https://lastfm.freetls.fastly.net/i/u/300x300/a5e0e2f7018f418dc1b7472694ef0cac.png
SOJIKUN12AF729E6E2,Don't Start Me Talking,20th Century Masters: The Millennium Collection: Best Of The New York Dolls,The New York Dolls,1981,"['punk', 'glam rock', 'rock', 'classic rock', '70s']",0,9257,21936,https://lastfm.freetls.fastly.net/i/u/174s/544e6aa7458bebc28fa475d48335b3e3.png,https://lastfm.freetls.fastly.net/i/u/300x300/544e6aa7458bebc28fa475d48335b3e3.png
SOIASSU12AB018A0C1,Intro (live),Nasty,Cameo,1996,[],63000,34,113,https://lastfm.freetls.fastly.net/i/u/174s/3304ae82baf40d7df8e242ace6323c1d.png,https://lastfm.freetls.fastly.net/i/u/300x300/3304ae82baf40d7df8e242ace6323c1d.png
SODALSN12AB018564F,Guitar Rock 'N' Roll,Great Rock 'n' Roll Instrumentals  - Just About As Good As It Gets!  Volume 2,Joe Maphis,2007,"['instrumental', '50s', 'country']",0,684,1554,https://lastfm.freetls.fastly.net/i/u/174s/180a97f59a9b40bd8af047694b9fc2c2.png,https://lastfm.freetls.fastly.net/i/u/300x300/180a97f59a9b40bd8af047694b9fc2c2.png
SOHCLKP12A6701EF00,Lift Me Up (Far Away) (Contact Album Version/new Edit Master 4/17/02),Contact,The Benjamin Gate,2002,"['superb song to drive to', 'she sings so sweetly', 'missionary music']",0,633,1641,n/a,n/a
SOIHBDA12A6D4F79EA,Dominic Christ,A Way Of Life,Suicide,1988,"['electro', 'post-punk', 'electronica', 'experimental', 'Electroclash']",394000,12489,34588,https://lastfm.freetls.fastly.net/i/u/174s/12c8fef712d64e0c8030a3b4ff02c61e.png,https://lastfm.freetls.fastly.net/i/u/300x300/12c8fef712d64e0c8030a3b4ff02c61e.png
SOFXJSN12A8C1453A7,Where Love Rules,The Lord Will Make a Way & Higher Plan,Al Green,2000,[],313000,944,2131,https://lastfm.freetls.fastly.net/i/u/174s/24a1eb5859a84330ba3c92f766c1f397.png,https://lastfm.freetls.fastly.net/i/u/300x300/24a1eb5859a84330ba3c92f766c1f397.png
SOESFGU12A8AE45D91,J'Comprends Pas,Intégrale Les Cactus,Jacques Dutronc,1992,"['chanson francaise', 'french', 'triste', 'Jacques Dutronc', 'j-dutronc']",203000,1114,3099,https://lastfm.freetls.fastly.net/i/u/174s/67d14ee7703b4fc1a4c4986912217422.png,https://lastfm.freetls.fastly.net/i/u/300x300/67d14ee7703b4fc1a4c4986912217422.png
SOKJFQO12AB0184057,Love Potion No. 9,Flash & The Pain,FLASH & THE PAIN feat. Don Martin,0,[],0,4,4,n/a,n/a
SOAKEZR12A8AE45941,Like Snow,Thirsty Merc,Thirsty Merc,0,['seen live'],166000,2651,8983,https://lastfm.freetls.fastly.net/i/u/174s/da02ba2ef8b24cf7cc7a9526fa4f8aae.png,https://lastfm.freetls.fastly.net/i/u/300x300/da02ba2ef8b24cf7cc7a9526fa4f8aae.png
SOQEVXD12AB0183D04,Indicant (Hub Mix),Indicant,Indicant,0,[],514000,37,112,n/a,n/a
SOVKSBX12AB018619F,Floppcorn (Original Mix),Floppcorn,Lank,0,[],510000,177,314,https://lastfm.freetls.fastly.net/i/u/174s/0fb56d7d9a77492d965a4406763ab0f8.png,https://lastfm.freetls.fastly.net/i/u/300x300/0fb56d7d9a77492d965a4406763ab0f8.png
SOWJOQC12AC468BD1E,A Brief Reflection,Polysaturated,Nesian Mystik,2003,"['dub', 'New Zealand']",346000,626,2160,https://lastfm.freetls.fastly.net/i/u/174s/e8aaaff9a42c4b5fbd256d8c3011e8e5.png,https://lastfm.freetls.fastly.net/i/u/300x300/e8aaaff9a42c4b5fbd256d8c3011e8e5.png
SOBFOKZ12AAF3B3387,Streamline Train,Cripple Clarence Lofton Vol. 1 (1935-1939),Cripple Clarence Lofton,0,['transport'],0,251,700,https://lastfm.freetls.fastly.net/i/u/174s/cd31e285600a4c37b28983d4664b796b.png,https://lastfm.freetls.fastly.net/i/u/300x300/cd31e285600a4c37b28983d4664b796b.png
SOSNDMT12A8C135090,Kickin' The Gong Around,Stormy Weather - The Music of Harold Arlen,David Johansen,0,"['vocal', 'jazz', 'american', 'Harold Arlen', 'ted koehler']",207000,106,440,https://lastfm.freetls.fastly.net/i/u/174s/ef8fbe482c6104f249b42f98fc84f495.png,https://lastfm.freetls.fastly.net/i/u/300x300/ef8fbe482c6104f249b42f98fc84f495.png
SOSTXLX12AB018444D,Jad Bhiana Hon Jawan,Heer Ranjha Te Mirza Sahiban,Kuldeep Manak,0,[],194000,4,5,https://lastfm.freetls.fastly.net/i/u/174s/2281300927fa4c558669e197c53df575.png,https://lastfm.freetls.fastly.net/i/u/300x300/2281300927fa4c558669e197c53df575.png
SOGAHAD12AC3DF9727,Solitary Shell,Unfold The Future,The Flower Kings,2002,"['Progressive rock', 'The Flower Kings', 'classic rock', 'Symphonic Rock', 'ballade']",190000,2887,10749,https://lastfm.freetls.fastly.net/i/u/174s/39029a4829e0473e8c385a924a2392f6.png,https://lastfm.freetls.fastly.net/i/u/300x300/39029a4829e0473e8c385a924a2392f6.png
SONHVTH12A8AE47EBD,Supplication (Instrumental),Spirit Pathways,John Michael Talbot,0,[],214000,13,28,n/a,n/a
SOCFNSJ12A8C137DE3,El Cigarrito,Tarres/Serrat,Joan Manuel Serrat,2000,"['Trovador', 'Icemaniac']",177000,948,1904,https://lastfm.freetls.fastly.net/i/u/174s/e8863cc1eae24949c9787b302873902c.png,https://lastfm.freetls.fastly.net/i/u/300x300/e8863cc1eae24949c9787b302873902c.png
SOENFAZ12A8C138C9D,Déshabillez-Moi,Deshabillez-Moi,Juliette Gréco,1990,"['french', 'chanson', 'beat girl', 'juliette greco', '60s']",225000,15956,36350,https://lastfm.freetls.fastly.net/i/u/174s/6a8238a9c300bdaca131df29ca968585.png,https://lastfm.freetls.fastly.net/i/u/300x300/6a8238a9c300bdaca131df29ca968585.png
SOHMXKY12AB0189239,I Only Have Eyes For You,Peggy Lee's Greatest,Peggy Lee,2001,[],199000,486,1247,https://lastfm.freetls.fastly.net/i/u/174s/def6e0cb5b3c4d84a8c811130f1b7963.png,https://lastfm.freetls.fastly.net/i/u/300x300/def6e0cb5b3c4d84a8c811130f1b7963.png
SOOUVQO12AB018801D,Noche Eterna,Chill Out,Joe Crepusculo,2009,[],0,1551,5004,n/a,n/a
SORVHGJ12AB01883C4,Obsessed,The Time Of Our Lives,Miley Cyrus,2009,"['pop', 'Miley Cyrus', 'Ballad', 'Love', 'rock']",243000,53368,373498,https://lastfm.freetls.fastly.net/i/u/174s/e7130e203c9c62fc395efc909fe5f913.png,https://lastfm.freetls.fastly.net/i/u/300x300/e7130e203c9c62fc395efc909fe5f913.png
SOKVXGZ12A8C137F86,St Matthew Passion BWV244 (1995 Digital Remaster)_ PART 2: No. 39_ Rezitativ: Und der Hohenpriester stand suf (Evangelist/Hohepriester),Bach St Matthew Passion (abridged),Anton Dermota/Dietrich Fischer-Dieskau/Elisabeth Grümmer/Marga Höffgen/Otto Edelmann/Wiener Singakademie Chor/Wiener Sängerknaben/Wiener Philharmoniker/Wilhelm Furtwängler,0,[],0,0,0,n/a,n/a
SOENNVV12A81C23036,Mother Africa,Bull Talk,Michael Prophet,0,[],236000,27,34,https://lastfm.freetls.fastly.net/i/u/174s/7a17433c20a346043964e919608db640.png,https://lastfm.freetls.fastly.net/i/u/300x300/7a17433c20a346043964e919608db640.png
SOJXBBG12A6D4FA3EE,For A Reason,Pronounced Jah-Nay,Zhané,1994,"['Mellow', 'soul', 'rnb', 'slow', 'female vocalists']",416000,4674,11424,https://lastfm.freetls.fastly.net/i/u/174s/e1d4eaa7a321ce519dd74d9b09346e91.png,https://lastfm.freetls.fastly.net/i/u/300x300/e1d4eaa7a321ce519dd74d9b09346e91.png
SOQWQOB12D021943D6,Break Some Off,Take A Look In The Mirror,Korn,2003,"['Nu Metal', 'alternative metal', 'metal', 'rock', 'Korn']",155000,132277,686603,https://lastfm.freetls.fastly.net/i/u/174s/8ad0ede562bd4bd98940366b3c9a2923.png,https://lastfm.freetls.fastly.net/i/u/300x300/8ad0ede562bd4bd98940366b3c9a2923.png
SOOVPKV12A8C132A24,La Chiclosa,Cuatro Primaveras,Conjunto Primavera,0,[],170000,36,48,https://lastfm.freetls.fastly.net/i/u/174s/b76dda2f1496702059a7ed397a457a9c.png,https://lastfm.freetls.fastly.net/i/u/300x300/b76dda2f1496702059a7ed397a457a9c.png
SOKAPBB12AB018A7AA,Utopia,Utopia,Exile,0,[],523000,41,52,https://lastfm.freetls.fastly.net/i/u/174s/dcc84b29621e4875a17d0d51ff6e0b40.png,https://lastfm.freetls.fastly.net/i/u/300x300/dcc84b29621e4875a17d0d51ff6e0b40.png
SOUMITJ12AB01839E0,Build Me A Bomb,Is This My World?,Jerry's Kids,0,"['hardcore punk', 'hardcore', 'thrash punk', 'thrash rock', 'hardcore thrash punk']",121000,10495,34353,https://lastfm.freetls.fastly.net/i/u/174s/fde05a009cdb47ddc719163416fd864a.png,https://lastfm.freetls.fastly.net/i/u/300x300/fde05a009cdb47ddc719163416fd864a.png
SOOPJBC12AB017EA83,Shit Search,Zulu,Wrangler Brutes,0,"['amazing', 'prda']",48000,1770,5286,https://lastfm.freetls.fastly.net/i/u/174s/f25aa7d4b1714a87ac91d640bc7c425e.png,https://lastfm.freetls.fastly.net/i/u/300x300/f25aa7d4b1714a87ac91d640bc7c425e.png
SOGXJTZ12AB018B89D,Scar That Never Heals,Goodbye Blue Monday,Jeremy Fisher,0,"['rock', 'Canadian', 'folk rock', 'happy', 'catchy']",219000,15483,64298,https://lastfm.freetls.fastly.net/i/u/174s/e0e8a5e862c44cb0951b3aab270ddd5b.png,https://lastfm.freetls.fastly.net/i/u/300x300/e0e8a5e862c44cb0951b3aab270ddd5b.png
SODPZIT12AB017C2E2,Forever,The Edge of Forever,Hilary Stagg,0,"['new age', 'instrumental', 'ambient', 'relaxing', 'harp']",676000,7371,18394,https://lastfm.freetls.fastly.net/i/u/174s/2f47be6982e2a55f5ee6574e37a4159a.png,https://lastfm.freetls.fastly.net/i/u/300x300/2f47be6982e2a55f5ee6574e37a4159a.png
SOHKJSB12A81C2149E,Piano Sonata In A Major D 959 (Op. Post.): I. Allegro,Schubert Sonaten Vol. 2,Massimiliano Damerini,0,[],928000,14,20,https://lastfm.freetls.fastly.net/i/u/174s/80c8b8f8ab2649b5ba519b286fca082e.png,https://lastfm.freetls.fastly.net/i/u/300x300/80c8b8f8ab2649b5ba519b286fca082e.png
SOJRPCC12A8C13418F,Apple Of My Eye,Seize The Day,Damien Dempsey,2003,"['irish', 'singer-songwriter', 'indie', 'rock', 'folk']",0,6186,19832,https://lastfm.freetls.fastly.net/i/u/174s/a375fbc73c204bd9cb0498bb09e36239.png,https://lastfm.freetls.fastly.net/i/u/300x300/a375fbc73c204bd9cb0498bb09e36239.png
SOVTZIK12A6D4FC881,König von Deutschland (Live),Live EP,Roger Cicero,2006,"['german', 'seen live', 'pop', 'piano', 'acoustic']",293000,1229,3270,n/a,n/a
SOBHHHQ12AB018B814,Silent Night,The Christmas Album,Mario Lanza,1997,"['christmas', 'tenor', 'male vocalists', 'Mario Lanza']",207000,2394,5310,https://lastfm.freetls.fastly.net/i/u/174s/0fe9075ab9e34641b788c7eb4a5df469.png,https://lastfm.freetls.fastly.net/i/u/300x300/0fe9075ab9e34641b788c7eb4a5df469.png
SOUEGBF12AB017EFD5,Van Helsing Boombox,Six Demon Bag,Man Man,2006,"['whistling', 'indie', 'experimental', 'circus', 'lovepeaceandharmonyverynice']",222000,47128,267716,https://lastfm.freetls.fastly.net/i/u/174s/e902f0cbada648e295d11b290b112708.png,https://lastfm.freetls.fastly.net/i/u/300x300/e902f0cbada648e295d11b290b112708.png
SOQCGWY12A8C134AE0,I Wanna Get To Ya,One Voice,Billy Gilman,2000,"['country', 'puppylove', 'beautiful', 'great song', 'love songs']",217000,1259,4908,https://lastfm.freetls.fastly.net/i/u/174s/d03c731d249f45e1a9fccede5ba287e3.png,https://lastfm.freetls.fastly.net/i/u/300x300/d03c731d249f45e1a9fccede5ba287e3.png
SOYBUYW12A8AE47481,The Haunting,Above The Golden State,Above The Golden State,2008,[],0,1017,5102,n/a,n/a
SOFHTIO12A6D4F6128,Smile Like You Mean It,Hot Fuss,The Killers,2003,"['rock', 'indie', 'indie rock', 'The Killers', 'alternative']",234000,1314711,9129132,https://lastfm.freetls.fastly.net/i/u/174s/d83c5d906703a8c8042285d0902d9cf4.png,https://lastfm.freetls.fastly.net/i/u/300x300/d83c5d906703a8c8042285d0902d9cf4.png
SOUEBKR12AB018145E,Para Que Enganos,Encuentro De Charangas,Orquesta Sublime,0,[],176000,1,3,https://lastfm.freetls.fastly.net/i/u/174s/54cebf1b70054463bf4a62a94cc142a8.png,https://lastfm.freetls.fastly.net/i/u/300x300/54cebf1b70054463bf4a62a94cc142a8.png
SODXRXB12A8AE49BF5,El ultimo txakurra,Se habla español,Lendakaris Muertos,2006,[],0,2531,13705,n/a,n/a
SOCFWNX12A58A7D820,Lady Rain (LP Version),The Atlantic Collection,Daryl Hall And John Oates,1996,[],0,1,1,n/a,n/a
SOBTWWA12A8C13C5C8,Number One Protection,TRB 2,THE TOM ROBINSON BAND,1992,[],243000,182,467,https://lastfm.freetls.fastly.net/i/u/174s/cf787e24bd12beabe9e9becd346b58bd.png,https://lastfm.freetls.fastly.net/i/u/300x300/cf787e24bd12beabe9e9becd346b58bd.png
SOWJLBG12A8C13F003,Injection of Affection,Divine Intervention,Palace,0,[],338000,104,184,https://lastfm.freetls.fastly.net/i/u/174s/3c0c614142e342538e300096e1318b59.png,https://lastfm.freetls.fastly.net/i/u/300x300/3c0c614142e342538e300096e1318b59.png
SONPNJI12AF729D085,Nobody Move_ Nobody Get Hurt (Live From Union Chapel_ London),Live From Union Chapel_ London,We Are Scientists,0,[],0,0,0,n/a,n/a
SOKVIJX12A8C131E07,Horrorday In Haiti,A New Dawn For The Dead,Gorerotted,2005,"['death metal', 'metal', 'punk', 'grindcore', '2010']",139000,4144,15461,https://lastfm.freetls.fastly.net/i/u/174s/346d7cd9ba714cb784deb83bdde205c8.png,https://lastfm.freetls.fastly.net/i/u/300x300/346d7cd9ba714cb784deb83bdde205c8.png
SOPREMG12A6D4F63B3,Panis Angelicus,Holidays & Hits,Celtic Woman,2006,"['christmas', 'celtic', 'female vocalists', 'sacred music', 'celtic woman']",236000,14051,35929,https://lastfm.freetls.fastly.net/i/u/174s/3e3edbcc671d6755620fb57b801fa48e.png,https://lastfm.freetls.fastly.net/i/u/300x300/3e3edbcc671d6755620fb57b801fa48e.png
SOCMTAG12AB01891A4,Crescendo,Grey Sunrise,The Kyle Bennett Band,0,['country'],223000,312,732,n/a,n/a
SOAQREL12AB018C0E5,Sow Life Seeds,Journeys,I-Octane,0,[],212000,52,132,n/a,n/a
SODHCEU12A8C13BF66,Ain't That Peculiar,Got A Good Thing Goin' On,Big John Patton,2001,"['organ', 'jazz', 'Hammond', 'soul jazz', 'jazz guitar']",0,2470,5219,https://lastfm.freetls.fastly.net/i/u/174s/abec1a4ba425f68f38214a76b2b0a1a4.png,https://lastfm.freetls.fastly.net/i/u/300x300/abec1a4ba425f68f38214a76b2b0a1a4.png
SOMATSB12A8C142A05,I Need A Hero,In Your Head,Andrew Spencer Meets Blue Nature,0,['hands up'],227000,1080,4132,n/a,n/a
SOHVWII12A67ADEA26,Feelin It (Album Version),One Love,New Edition,2004,[],0,2,3,n/a,n/a
SOFAJTO12AB017FCCD,You Made A Fool Of Me,Tasmin Archer - Best Of,Tasmin Archer,2009,"['pop', 'soul', 'female vocalists', 'calm', 'czHit']",194000,1006,1671,https://lastfm.freetls.fastly.net/i/u/174s/cd3fe3b451e93c66a02ec02fe50a1478.png,https://lastfm.freetls.fastly.net/i/u/300x300/cd3fe3b451e93c66a02ec02fe50a1478.png
SOUAZIG12A6D4FA37D,North By North,Thousands Of Tiny Luminous S Pheres,The Bats,0,"['indie pop', 'New Zealand', 'sugoigdchill', 'flying nun', 'NZ Music']",248000,31795,137812,https://lastfm.freetls.fastly.net/i/u/174s/f21f2b40ef7ac160e49f71ae51ed0544.png,https://lastfm.freetls.fastly.net/i/u/300x300/f21f2b40ef7ac160e49f71ae51ed0544.png
SONJTGS12AB0183F83,Eterna Divina,ITALO Dance Hits,Nikita,1994,[],230000,91,574,n/a,n/a
SOVLBCF12AAA8C8690,How We Do It,The Big One,Daddy Freddy,0,[],260000,56,84,https://lastfm.freetls.fastly.net/i/u/174s/631866cd92b48e3c01b6317086c5c32e.png,https://lastfm.freetls.fastly.net/i/u/300x300/631866cd92b48e3c01b6317086c5c32e.png
SOHMYJN12A6D4FC58F,Temptation,Contagious,Y&T,1987,"['hard rock', 'classic rock', 'heavy metal', 'metal ballad', 'white lion']",262000,2600,12093,https://lastfm.freetls.fastly.net/i/u/174s/bd2892965ee5e86349c1774c753f3e5c.png,https://lastfm.freetls.fastly.net/i/u/300x300/bd2892965ee5e86349c1774c753f3e5c.png
SOBPEIN12AB018113A,Im Mad As Hell (Aint Gonna Take No More),Somebodys Been Sleeping In My Bed&plus + 100 Proof Aged In Soul&plus,100 Proof Aged in Soul,0,[],0,0,0,n/a,n/a
SONPTBR12A6BD54FEE,Hospital Epidemic,Grindhouse - Planet Terror,Graeme Revell_ Robert Rodriguez,2007,[],0,0,0,n/a,n/a
SORNAOC12AB018CFA2,Ich lieb' die Berge meiner Heimat,Volksmusik ist international,Oesch's die Dritten,0,"['Schnee', 'ski', 'Jodeln', 'Jodler', 'Berge']",196000,92,181,n/a,n/a
SOEWPUF12A8C13DC55,Csak Egy Perc,Csak Egy Perc,DESPERADO,0,['desperado'],202000,107,311,https://lastfm.freetls.fastly.net/i/u/174s/f15ccdcfa36e489dc86cee95efbefaef.png,https://lastfm.freetls.fastly.net/i/u/300x300/f15ccdcfa36e489dc86cee95efbefaef.png
SOGAASY12A8C13DB96,U Gotta Be,U Gotta Be,Alex Party,2000,[],170000,394,1188,n/a,n/a
SOZUTEL12AB01841AB,You Don't Know What Love Is,You Don't Know Me,Maurice Davis,0,[],216000,0,0,https://lastfm.freetls.fastly.net/i/u/174s/213cb40e2d2f573ad51405bfa150e63a.png,https://lastfm.freetls.fastly.net/i/u/300x300/213cb40e2d2f573ad51405bfa150e63a.png
SONKATI12AAF3B5618,Baby Believe,Why Wait,Kristy Lee Cook,2008,"['country', 'female vocalists', 'contemporary country', 'country waltz', 'rise and fall']",259000,5283,11608,https://lastfm.freetls.fastly.net/i/u/174s/70070e55c6cb4f0086f21d0821c515dc.png,https://lastfm.freetls.fastly.net/i/u/300x300/70070e55c6cb4f0086f21d0821c515dc.png
SOKUXLD12AB0188F93,Check In,Weltweit (Special Edition),Hausmarke,1998,"['hip hop', 'German hip hop', 'german', 'Hip-Hop', 'dj']",79000,7733,15306,https://lastfm.freetls.fastly.net/i/u/174s/2e49983858a14a3eca9b8f1297f2f2d5.png,https://lastfm.freetls.fastly.net/i/u/300x300/2e49983858a14a3eca9b8f1297f2f2d5.png
SOSSCKD12AB0183197,Ya no,Mundos Opuestos,HA-ASH;Kalimba,2005,[],0,4,4,n/a,n/a
SOLSMQR12A6D4FA126,You (Make My Life Come True),Can We Go Home Now,The Roches,1995,[],331000,447,1211,https://lastfm.freetls.fastly.net/i/u/174s/68bb5b020d1daa70c320ec548e3a4e37.png,https://lastfm.freetls.fastly.net/i/u/300x300/68bb5b020d1daa70c320ec548e3a4e37.png
SOICCSV12A6D4FD286,Jazzion,Nu Jazz Factory,South Froggies,0,"['nu jazz', 'nujazz', 'jazzy']",0,1559,4464,https://lastfm.freetls.fastly.net/i/u/174s/8ee1f07d654e4112b142f5675f273ff4.png,https://lastfm.freetls.fastly.net/i/u/300x300/8ee1f07d654e4112b142f5675f273ff4.png
SOJKVFZ12AB0184CCC,Some Of Shelly's Blues (1967) (Feat. Linda Ronstadt),Different Drum,The Stone Poneys Featuring Linda Ronstadt,0,[],0,6,9,n/a,n/a
SOXTKMA12AB0184E44,Bike Ride Pt. III,Royal Paint With the Metallic Gardener From the United Sates Helped Into an Open Field By Women and Children,Kites,0,[],86000,298,878,n/a,n/a
SOFZOUS12AB0184FE0,Take A Donkey To Mystery,I Am Cold,Rip Rig & Panic,0,[],206000,231,406,https://lastfm.freetls.fastly.net/i/u/174s/447048807b474fbf8e4e8d91f619046c.png,https://lastfm.freetls.fastly.net/i/u/300x300/447048807b474fbf8e4e8d91f619046c.png
SOANJMU12A67AD8446,Amazing Grace,Declan Galbraith,Declan Galbraith,0,"['Schlager', 'Amazing Grace - Declan', 'pop', 'great voice', 'AMAZING GRACE']",201000,3160,12969,https://lastfm.freetls.fastly.net/i/u/174s/82136b4f313142f0c28f87607578ef5c.png,https://lastfm.freetls.fastly.net/i/u/300x300/82136b4f313142f0c28f87607578ef5c.png
SOOGFEJ12AB0180545,Freestyle  (feat. Lil Richard & B.A.B.),Return Of The Bellyman,Fat Bastard,0,[],0,0,0,n/a,n/a
SOOATDK12A8C136E31,Eiti-Leda,Seru Giran,Seru Giran,0,"['Rock Argentino', 'rock', 'Progressive rock', 'argentina', 'Progressive']",395000,10293,43711,https://lastfm.freetls.fastly.net/i/u/174s/c43ca32588ec43f8c3a2edca47aa18e0.png,https://lastfm.freetls.fastly.net/i/u/300x300/c43ca32588ec43f8c3a2edca47aa18e0.png
SOZDEZZ12AC3DF931C,Re:Re:Re,Mycket Väsen För Ingenting,[ingenting],2006,[],344000,1135,4603,https://lastfm.freetls.fastly.net/i/u/174s/12a466bee1894c09a6cc7c6c0ec80b41.png,https://lastfm.freetls.fastly.net/i/u/300x300/12a466bee1894c09a6cc7c6c0ec80b41.png
SOUPYWI12A6D4F831B,Quand J'arrive,L'amour Est Mort,Oxmo Puccino,2001,['hh frances'],0,1593,3576,n/a,n/a
SOPRIUU12A8C133EF5,Home Again,Devotion,Beach House,2008,"['indie', 'dream pop', 'chillout', 'female vocalists', 'femalevocalistsgdchill']",248000,151696,812613,https://lastfm.freetls.fastly.net/i/u/174s/894d79d243ac40f28f7210c257d75cff.png,https://lastfm.freetls.fastly.net/i/u/300x300/894d79d243ac40f28f7210c257d75cff.png
SOCZQMU12AB01848F2,Pehnin Hanska,Tiwahé,Sissy Goodhouse,0,[],212000,64,113,https://lastfm.freetls.fastly.net/i/u/174s/fc94717379904e4cb0385c877bf72368.png,https://lastfm.freetls.fastly.net/i/u/300x300/fc94717379904e4cb0385c877bf72368.png
SOFNAEW12A58A7C17C,The Rest Of My Life (Album Version),In With The Out Crowd,Less Than Jake,2006,"['ska', 'ska punk', 'less than jake', 'Nydelig', 'katie loves this']",0,1262,3409,n/a,n/a
SODZVXT12A8C143243,I'm So Lonesome I Could Cry,Reflections Of Rosemary,Debby Boone,2005,[],269000,102,192,https://lastfm.freetls.fastly.net/i/u/174s/b6884ba4e3e549c39b5c90e82dd34f6b.png,https://lastfm.freetls.fastly.net/i/u/300x300/b6884ba4e3e549c39b5c90e82dd34f6b.png
SOBRQBE12AB01888F9,Gone (Album Version),12 Ways To Win People To Your Way Of Thinking,Wes Cunningham,1998,[],0,2,2,n/a,n/a
SOFYITX12A8C134293,Where Jesus Is,Collector's Edition,Clarence Fountain,0,[],202000,56,93,n/a,n/a
SOJYSRO12A67AE01A0,All The Ifs (Album Version),I Gotta Make It,Trey Songz,2005,"['rnb', 'Trey', 'nice', 'garage', 'Mario']",0,1177,1792,n/a,n/a
